pFBA knockout results
model: iCBI665

time to solve: 0:00:00.020000
objective value: 11.38637719
ethanol maximization reaction flux profile

reaction	lb	level	ub
ACGK	0.0	0.00385558614777349	1000.0
ALDD20x	-1000.0	0.0	1000.0
UDPG2DGT	0.0	0.00018906357204104396	1000.0
NTD10	0.0	0.0	1000.0
NTPP11	0.0	0.0	1000.0
SERH	0.0	0.0008368555156087024	1000.0
DAPE	-1000.0	0.00944455715130174	1000.0
PUNP6	-1000.0	0.0	1000.0
PPM2	-1000.0	0.0	1000.0
DHDOR	0.0	0.0	1000.0
UAMAGS	0.0	0.0022472814178200735	1000.0
UAAGDS	0.0	0.002247281417820073	1000.0
SHCHF	-1000.0	0.0	1000.0
SPRMS	-1000.0	0.0	1000.0
TYRTRS	0.0	0.0	1000.0
BDOR	0.0	0.0	1000.0
ACLDC	0.0	0.0	1000.0
APNPT	0.0	0.0	1000.0
NNAT	0.0	0.0016210314021958144	1000.0
HISOR	0.0	0.0012764616515238728	1000.0
HISTP	0.0	0.001276461651523873	1000.0
PNTK	0.0	0.0	1000.0
ECOAH1	-1000.0	0.0	1000.0
APPAT	0.0	0.0	1000.0
ALATRS	0.0	0.0	1000.0
APL	0.0	0.0	1000.0
KARA1	0.0	0.014004191213131895	1000.0
CPHL	0.0	0.0	1000.0
DHPS	0.0	0.0	1000.0
DHPS2_1	0.0	0.0	1000.0
DHQS	0.0	0.01670807775667063	1000.0
DQDH	-1000.0	0.01670807775667063	1000.0
MCLORi	0.0	0.0	1000.0
13PPDH	0.0	0.0	1000.0
SLCYSS	0.0	0.0	1000.0
HPS	0.0	0.0	1000.0
UPP3S_1	0.0	0.0	1000.0
DBTS	0.0	0.0	1000.0
UACMUOR	0.0	0.0	1000.0
UAPGR	0.0	0.0022472814178200735	1000.0
UAMAS	0.0	0.0022472814178200735	1000.0
UPP3MT	0.0	0.0	1000.0
AOXSr	-1000.0	0.0	1000.0
AHSL	-1000.0	0.0	1000.0
AMAOTr	-1000.0	0.0	1000.0
PFK_2	0.0	0.0	1000.0
PFK_4	0.0	0.0	1000.0
PFK_5	0.0	0.0	1000.0
PFK_6	0.0	0.0	1000.0
HSTPT	0.0	0.001276461651523873	1000.0
SHSL1	-1000.0	0.0	1000.0
PPCDC	0.0	0.0	1000.0
TBALOR	0.0	0.0	1000.0
G5SD	0.0	0.0031256401090765983	1000.0
NT5C	0.0	0.0	1000.0
NICRNS	0.0	0.0	1000.0
NNDPR	0.0	0.0016210314021958144	1000.0
BGGHL	-1000.0	0.0	1000.0
CDP4D6DGLCRx	0.0	0.0	1000.0
CDP4D6DGLCRx2	0.0	0.0	1000.0
GTPDPDP	0.0	0.0	1000.0
AGPR	-1000.0	-0.00385558614777349	1000.0
IGPDH	0.0	0.001276461651523873	1000.0
APRAUR	0.0	0.0	1000.0
DHPPDA2	0.0	0.0	1000.0
PSCVT	0.0	0.01670807775667063	1000.0
DHNPA2r	0.0	0.0	1000.0
IGPS	0.0	0.0008368555156087025	1000.0
PRAI	-1000.0	0.0008368555156087025	1000.0
NDPK10	0.0	0.0	1000.0
NTPP10	0.0	0.0	1000.0
ARGTRS	0.0	0.0	1000.0
ASNTRS	0.0	0.0	1000.0
CYSTRS	0.0	0.0	1000.0
GLNTRS	0.0	0.0	1000.0
GLYTRS	0.0	0.0	1000.0
HISTRS	0.0	0.0	1000.0
ILETRS	0.0	0.0	1000.0
LEUTRS	0.0	0.0	1000.0
LYSTRS	0.0	0.0	1000.0
METTRS	0.0	0.0	1000.0
PHETRS	0.0	0.0	1000.0
PROTRS	0.0	0.0	1000.0
SERTRS	0.0	0.0	1000.0
THRTRS	0.0	0.0	1000.0
TRPTRS	0.0	0.0	1000.0
VALTRS	0.0	0.0	1000.0
ALDH	0.0	0.0	1000.0
MMHL	-1000.0	0.007498306915056438	1000.0
CITCIb	-1000.0	0.007498306915056437	1000.0
GLNTRAT	0.0	0.0	1000.0
HDCDH	-1000.0	0.0	1000.0
SHCHD2	0.0	0.0	1000.0
IPPMIb	-1000.0	0.007670270180127387	1000.0
IPPMIa	-1000.0	-0.007670270180127387	1000.0
PRATPP	0.0	0.0012764616515238735	1000.0
PRAMPC	0.0	0.0012764616515238733	1000.0
IMACTD	0.0	0.0	1000.0
GLUTRR	0.0	0.0	1000.0
AMUAAH	0.0	0.0	1000.0
ECH_3hivcoa	-1000.0	0.0	1000.0
PPRGL	0.0	0.0031508062778902346	1000.0
NNDMBRT	0.0	0.0	1000.0
ECOAH5	-1000.0	0.0	1000.0
PSAT	-1000.0	-0.017696961557060357	1000.0
DHDRPy	-1000.0	-0.00944455715130174	1000.0
ECOAH9ir	-1000.0	0.0	1000.0
PRAIS	0.0	0.003150806277890236	1000.0
ASNTRAT	0.0	0.0	1000.0
ACGNMCT	0.0	0.0	1000.0
PPNCL3	0.0	0.0	1000.0
PPNCL2	0.0	0.0	1000.0
PTHPS	0.0	0.0	1000.0
QULNS	0.0	0.0016210314021958142	1000.0
GARFT	0.0	0.0	1000.0
FGFTh	0.0	0.0031508062778902363	1000.0
KAS14	0.0	0.0	1000.0
ADPT2	-1000.0	0.0	1000.0
APCPT	0.0	0.0	1000.0
R04399	-1000.0	0.0	1000.0
MTRI	-1000.0	0.0	1000.0
IPMD	-1000.0	0.007670270180127387	1000.0
3HAD40_1	-1000.0	0.0	1000.0
EAR40x	-1000.0	0.0	1000.0
ACNAM9PL	0.0	0.0	1000.0
KARI_23dhmb	-1000.0	0.0	1000.0
DLDLBT	0.0	0.0	1000.0
PRFGS	0.0	0.0031508062778902363	1000.0
ADAPAT	0.0	0.0	1000.0
SDPTA	-1000.0	0.0	1000.0
3OAR40	-1000.0	0.0	1000.0
3OAR100	-1000.0	0.0	1000.0
3HAD100	-1000.0	0.0	1000.0
3OAR80	-1000.0	0.0	1000.0
3HAD80	-1000.0	0.0	1000.0
3OAR160	-1000.0	-0.2626927681478798	1000.0
3HAD160	-1000.0	0.2626927681478798	1000.0
IG3PS	0.0	0.001276461651523873	1000.0
ADSL2r	-1000.0	0.003150806277890236	1000.0
AICART	-1000.0	0.0044272679294141085	1000.0
3OAR140	-1000.0	0.0	1000.0
3HAD140	-1000.0	0.0	1000.0
UGLDDS2	0.0	0.0	1000.0
PRASCSi	0.0	0.003150806277890236	1000.0
RZ5PP	0.0	0.0	1000.0
UGMDDS	0.0	0.002247281417820073	1000.0
AHDTPHL	0.0	0.0	1000.0
PRMICI	0.0	0.001276461651523873	1000.0
ACAS_2ahbut	0.0	0.007498306915056436	1000.0
EAR120x	-1000.0	0.0	1000.0
3OAS140	0.0	0.0	1000.0
ECOAH7	-1000.0	0.0	1000.0
ECOAH6	-1000.0	0.0	1000.0
ECOAH4	-1000.0	0.0	1000.0
ECOAH3	-1000.0	0.0	1000.0
ECOAH2	-1000.0	0.0	1000.0
KLCGH	-1000.0	0.0	1000.0
AHSERL4	0.0	0.0	1000.0
34DHOXPEGOX	-1000.0	0.0	1000.0
HIALOR	-1000.0	0.0	1000.0
CGGH	0.0	0.0	1000.0
3OAS60	0.0	0.0	1000.0
3OAR60	-1000.0	0.0	1000.0
3HAD60	-1000.0	0.0	1000.0
EAR60x	-1000.0	0.0	1000.0
3OAS80	0.0	0.0	1000.0
EAR80x	-1000.0	0.0	1000.0
3OAS100	0.0	0.0	1000.0
EAR100x	-1000.0	0.0	1000.0
3OAS120	0.0	0.0	1000.0
3OAR120	-1000.0	0.0	1000.0
3HAD120	-1000.0	0.0	1000.0
EAR140x	-1000.0	0.0	1000.0
3OAS160	0.0	0.26269276814787973	1000.0
HACPMCACT	-1000.0	0.0	1000.0
BDG2HCGHD	-1000.0	0.0	1000.0
UAGPT3	0.0	0.0022472814178200735	1000.0
FANTPDH	0.0	0.0	1000.0
APNTPM	-1000.0	0.0	1000.0
NABTNO	-1000.0	0.0	1000.0
EHGLAT	-1000.0	0.0	1000.0
KARI_23dhmp	-1000.0	-0.007498306915056435	1000.0
KARI	-1000.0	0.007498306915056436	1000.0
KARI_3hmoa	-1000.0	0.0	1000.0
PP2MO	-1000.0	0.0	1000.0
OHPBAT	-1000.0	0.0	1000.0
4HTHRS	0.0	0.0	1000.0
NO2OR	0.0	0.0	1000.0
CYRDAAT	0.0	0.0	1000.0
ADOCBIK	0.0	0.0	1000.0
ACBIPGT	-1000.0	0.0	1000.0
ADOCBLS	0.0	0.0	1000.0
G1PACT	0.0	0.007225399083300242	1000.0
SMLSHL	-1000.0	0.0	1000.0
ASPTRS	0.0	0.0	1000.0
GLUTRS	0.0	0.0	1000.0
ECOAH2c2	-1000.0	0.0	1000.0
R05602	-1000.0	0.0	1000.0
DHNAOT4	0.0	0.0	1000.0
UPPPHL	0.0	0.0022472814178200735	1000.0
UDCP	0.0	3.2306470154988355e-19	1000.0
UDCPT	0.0	0.002247281417820073	1000.0
CMS	0.0	0.0	1000.0
CDPMEK	0.0	0.0	1000.0
DXPS	0.0	0.0	1000.0
MCS	0.0	0.0	1000.0
UAGPT2	0.0	0.0	1000.0
HTHRPDH	-1000.0	0.0	1000.0
DXRI	0.0	0.0	1000.0
IPDOR	0.0	0.0	1000.0
LACZ	0.0	0.0	1000.0
PYLALDOX	-1000.0	0.0	1000.0
PAACOAL	0.0	0.0	1000.0
HICHCOAL	-1000.0	0.0	1000.0
IPOCOAL	0.0	0.0	1000.0
CMIPDCOAL	0.0	0.0	1000.0
TMIPDCOAL	0.0	0.0	1000.0
UDCPDPS	0.0	0.0	1000.0
TDPGDH	0.0	0.0	1000.0
TDPDRE	0.0	0.0	1000.0
IPOHCOAL	0.0	0.0	1000.0
ADCPS2	0.0	0.0	1000.0
ADOCBIK2	0.0	0.0	1000.0
SALMCCOAMT	-1000.0	0.0	1000.0
EGMEST	0.0	0.0	1000.0
PECGONCOAT	0.0	0.0	1000.0
QUOR	0.0	0.0	1000.0
SHOR	0.0	0.016708077756670634	1000.0
BHPR	-1000.0	0.0	1000.0
UAGDH	-1000.0	0.0	1000.0
CPPPGO2	0.0	0.0	1000.0
NHMSCOAH	-1000.0	0.0	1000.0
HMBPAL	0.0	0.0	1000.0
HMNOR	-1000.0	0.0	1000.0
HCBPHAL	0.0	0.0	1000.0
NMOR	-1000.0	0.0	1000.0
HOMBPAL	0.0	0.0	1000.0
HADCPCOAHL	-1000.0	0.0	1000.0
ADPCOAL	0.0	0.0	1000.0
OBTFL	0.0	0.0	1000.0
VOR2b	0.0	0.0	1000.0
MTHFO	0.0	0.0	1000.0
IDS2	0.0	0.0	1000.0
CBIAT	0.0	0.0	1000.0
DB4PS	0.0	0.0	1000.0
ADCPS1	0.0	0.0	1000.0
CLS	0.0	1.006549629322328e-05	1000.0
CITMS	0.0	0.0074983069150564375	1000.0
AIRC3	0.0	0.0	1000.0
THISAT	0.0	0.0	1000.0
CYSDES	0.0	0.0	1000.0
LDAPAT	-1000.0	-0.009444557151301738	1000.0
UDPKAAT	0.0	0.0	1000.0
RE0581R	0.0	0.0	1000.0
FASOXST	0.0	0.0	1000.0
3OAR18B	-1000.0	0.0	1000.0
3HAD180	-1000.0	0.0	1000.0
FASOD	-1000.0	0.0	1000.0
CPCOAL	0.0	0.0	1000.0
GGT	-1000.0	0.0	1000.0
MHECOAHL	-1000.0	0.0	1000.0
IPDPS	0.0	0.0	1000.0
DMPPS	0.0	0.0	1000.0
SERTRS2	0.0	0.0	1000.0
5FLURAPRT2	0.0	0.0	1000.0
6TINS5MPOR	0.0	0.0	1000.0
6TXAN5MPAML	0.0	0.0	1000.0
RPYS	-1000.0	0.0	1000.0
APCS	0.0	0.0	1000.0
VOR1b	0.0	0.0	1000.0
VOR3b	0.0	0.0	1000.0
GLYCK2	0.0	0.0	1000.0
PGMT	-1000.0	2.913557418971915	1000.0
HMBDPO	0.0	0.0	1000.0
CDGUNPD	-1000.0	0.0	1000.0
MCMMT	-1000.0	0.0	1000.0
GLYHMT	-1000.0	0.0	1000.0
HPHBHL	-1000.0	0.0	1000.0
TMAMT	-1000.0	0.0	1000.0
HEPDPS	0.0	0.0	1000.0
OCTDPS	0.0	0.0	1000.0
TRNACCAT	0.0	0.0	1000.0
TRNACTPAT	0.0	0.0	1000.0
TRNACTPAT2	0.0	0.0	1000.0
TRNAATPAT	0.0	0.0	1000.0
BTDD_M	0.0	0.0	1000.0
RNF	-1000.0	11.068030507745931	1000.0
H2ASE_syn	-1000.0	0.0	1000.0
BIF	-1000.0	0.0	1000.0
FRNDPR2r	-1000.0	0.0	1000.0
FBA	-1000.0	5.811067778104565	1000.0
MDH	-1000.0	0.06653736108245176	1000.0
PGK2	0.0	0.0	1000.0
TKT1	-1000.0	0.0	1000.0
TKT2	-1000.0	0.016708077756670634	1000.0
ATPHs	0.0	0.0	1000.0
FE2OR	0.0	0.0	1000.0
ADMDC	0.0	0.0	1000.0
GLUR	-1000.0	0.0022472814178200735	1000.0
UDPGD	0.0	0.0	1000.0
ORNDC	0.0	0.0	1000.0
PAL	0.0	0.0	1000.0
GMAND	-1000.0	0.0	1000.0
CYSOR	-1000.0	0.0	1000.0
MMSDH	0.0	0.0	1000.0
OMPDC	0.0	0.00982292290945166	1000.0
GLYCDH	0.0	0.0	1000.0
R5PAT	0.0	11.5158180660104	1000.0
HISDC	0.0	0.0	1000.0
PPYRDC	0.0	0.0	1000.0
HDHL	0.0	0.0	1000.0
E4PD	0.0	0.0	1000.0
ORPT	-1000.0	-0.009822922909451661	1000.0
F1PGT	0.0	0.0	1000.0
ACGAM6PS	0.0	0.0	1000.0
DGK1	0.0	0.0	1000.0
DTMPK	0.0	0.00038337179741381903	1000.0
PPDOy	-1000.0	0.0	1000.0
PPDHL	0.0	0.0	1000.0
ALDD19xr	0.0	0.0	1000.0
UAAGLS2	0.0	0.0	1000.0
DACPAT	-1000.0	0.0	1000.0
FCLK	0.0	0.0	1000.0
PRAICL	0.0	0.003150806277890236	1000.0
PERD	0.0	0.0	1000.0
THPAT	0.0	0.0	1000.0
MS	0.0	0.0	1000.0
GLNSP2	0.0	0.0	1000.0
GFUCS	-1000.0	0.0	1000.0
UG6PGT	0.0	0.0	1000.0
UDPGDC	0.0	0.0	1000.0
