FBA results
model: iCTH669

time to solve: 0:00:00.036009
status: optimal
objective value: 12005.49424808

reaction	lb	level	ub
UAG4Ei	0.0	0.01955424691266603	1000.0
UAG2E	0.0	0.0016251009411280702	1000.0
GTPCII2	0.0	0.0	1000.0
NTPP2	0.0	4.022107141378062	1000.0
NTPP3	0.0	0.0	1000.0
NTPP4	0.0	0.0	1000.0
NTPH	0.0	0.0	1000.0
GTPDPK	0.0	0.0	1000.0
PEPCK_re	0.0	10.052794795676439	1000.0
DAPDC	0.0	0.07811856413584253	1000.0
LYSDC	0.0	0.0	1000.0
HOGL	-1000.0	0.0	1000.0
ASPK	0.0	0.1743112301721031	1000.0
ASNS2	0.0	0.04045764537480781	1000.0
ASP1DC	0.0	0.0	1000.0
ADSK	0.0	0.03313517927818824	1000.0
CYTK1	-1000.0	0.11075175996378421	1000.0
CYTDK1	0.0	0.0	1000.0
UTCY	0.0	0.0	1000.0
CYTDK2	0.0	0.0	1000.0
SADT	0.0	0.03313517927818824	1000.0
RBFK	0.0	0.0	1000.0
DCTPD2	0.0	0.0	1000.0
NDPK3	-1000.0	0.11069433636478622	1000.0
CTPS1	0.0	0.012497114070108532	1000.0
CTPS2	0.0	0.0	1000.0
CBPS	0.0	0.062138157583394214	1000.0
ASNS1	0.0	0.0	1000.0
PSP	-1000.0	0.8391036439979292	1000.0
SERAT	0.0	-1.8422332594331356e-18	1000.0
TMDPPK	0.0	0.0	1000.0
TMDPK	0.0	0.0	1000.0
ENO	-1000.0	10.238735358275415	1000.0
UAGCVT	0.0	0.021269242448835726	1000.0
TRPS2	0.0	0.0	1000.0
AROH	0.0	0.0	1000.0
PHETA1	-1000.0	-0.04894282365654224	1000.0
LDH_L	-1000.0	0.0	1000.0
ALDD2x	0.0	0.0	1000.0
GLYCLTDx	-1000.0	0.0	1000.0
NTPP9	0.0	0.0	1000.0
NDPK9	-1000.0	0.0	1000.0
TYRTA	-1000.0	-0.028206497744973386	1000.0
ACCOAC	0.0	0.2956511889142759	1000.0
ALCD2x	0.0	-1.591650540826234e-12	1000.0
ALCD2y	0.0	0.0	1000.0
GF6PTA	0.0	0.06828378179138449	1000.0
G3PD1ir	0.0	0.12151968090172734	1000.0
G3PD2	0.0	0.0	1000.0
GLYK	0.0	0.0	1000.0
HSOR	0.0	0.0	1000.0
SULR_ferr	0.0	0.03313517927818824	1000.0
HEX7	0.0	0.0	1000.0
KHK	0.0	0.0	1000.0
FPGLP	0.0	0.0	1000.0
SBTD_D2	-1000.0	0.0	1000.0
MAN1PT	0.0	0.0	1000.0
CYSTA	0.0	0.0	1000.0
CYSS	0.0	0.0	1000.0
AMPTASECG	-1000.0	0.0	1000.0
ALDD22x	0.0	0.0	1000.0
PTA2	-1000.0	0.0	1000.0
MCITS	0.0	0.0	1000.0
DHFR2i	0.0	0.0	1000.0
THFOR1	0.0	0.005750203236049801	1000.0
DHFR	0.0	0.0	1000.0
THFOR2	0.0	0.0	1000.0
THFGLUS	0.0	0.0	1000.0
FTHFLi	0.0	0.041411650130115975	1000.0
GHMT2r	-1000.0	-0.1561717601833518	1000.0
METS	0.0	0.020807342334702415	1000.0
GLGC	0.0	0.0	0.0
CEPA	0.0	2.921443835972621	1000.0
G1PCTYT	0.0	0.0	1000.0
ITCY	0.0	0.0	1000.0
URIK1	0.0	0.0	1000.0
UPPRT	0.0	0.0	1000.0
UTUP	0.0	0.0	1000.0
URIK2	0.0	0.0	1000.0
URIK3	0.0	0.0	1000.0
ANS	0.0	0.005186338673553198	1000.0
MMOR	0.0	0.0814291966395081	1000.0
SHSL4	0.0	0.0	1000.0
2HBO	0.0	0.0	1000.0
DOLPMT	0.0	0.0	1000.0
TPI	-1000.0	-5.514813465283721	1000.0
MGSA	0.0	0.0	1000.0
PRPPS	0.0	0.08233566007506882	1000.0
ADPRDP	0.0	0.0	1000.0
RPI	-1000.0	-0.08233566007506879	1000.0
PPM	-1000.0	0.0	1000.0
GAPD	-1000.0	11.077839002273343	1000.0
DRPA	0.0	-1.591650540826234e-12	1000.0
TGBPA	0.0	0.0	1000.0
ATPPRT	0.0	0.011332372788297202	1000.0
GLUPRT	0.0	0.030079277341818773	1000.0
ANPRT	0.0	0.005186338673553198	1000.0
BACCL	0.0	0.0	1000.0
FUM	-1000.0	-0.06032147585950406	1000.0
ADSL1r	-1000.0	0.0	1000.0
ARGSL	-1000.0	0.030242198517901414	1000.0
LEUTA	0.0	0.08305998458038967	1000.0
ACNMCT	0.0	0.0	1000.0
IPDPTA	-1000.0	-1.1368683772161603e-13	1000.0
IMPC	-1000.0	-0.041411650130115975	1000.0
IMPD	-1000.0	0.010877439524965981	1000.0
NDPK8	0.0	0.0	1000.0
ALAALAr	0.0	0.021269242448835723	1000.0
AGMT	0.0	0.0	1000.0
LHOR	0.0	0.011332372788297206	1000.0
NHHA	-1000.0	0.0	1000.0
BTCOARx	0.0	0.0	1000.0
POR	0.0	8.788194013344178	1000.0
OOR3	0.0	0.0	1000.0
OBFOR	0.0	0.0	1000.0
DHAD1	0.0	0.1677644987532551	1000.0
IPPS	0.0	0.08994489057223315	1000.0
VALTA	-1000.0	-0.07781960818102196	1000.0
MTHFD	-1000.0	0.030079277341818776	1000.0
MTHFO_nadp	0.0	0.0	1000.0
MOHMT	0.0	0.09953493727100689	1000.0
GPAR	0.0	0.0	1000.0
GMPS	0.0	0.01087743952496598	1000.0
GMPS2	0.0	0.0	1000.0
PRO1x	0.0	0.037864534872971874	1000.0
P5CR	0.0	0.0	1000.0
FACOAL160	0.0	2.449223295541579e-17	1000.0
AHSERL2	0.0	0.020807342334702408	1000.0
SHSL2	0.0	0.0	1000.0
ACONT	-1000.0	0.17582904421855053	1000.0
PPNDH	0.0	0.04894282365654224	1000.0
UGE2	-1000.0	0.0	1000.0
HPYRRx	-1000.0	0.0	1000.0
ASPCT	0.0	0.03189595906570894	1000.0
OCBT	-1000.0	0.030242198517623976	1000.0
MTAP	-1000.0	0.0	1000.0
NBAH	0.0	0.0	1000.0
THRS	0.0	0.05411608125272247	1000.0
PGK	0.0	11.077839002273343	1000.0
PGLYDH	0.0	0.8391036439979295	1000.0
GLYPT	0.0	0.0	1000.0
PGM	-1000.0	10.238735358275415	1000.0
RPE	-1000.0	-0.0823356600750688	1000.0
2D3DGLNR	-1000.0	0.0	1000.0
DADK	0.0	0.0	1000.0
DATCY	0.0	0.0	1000.0
DATUP	0.0	0.0	1000.0
PUNP1	-1000.0	0.030534210605289144	1000.0
ABGPT	0.0	0.0	1000.0
ACOATA	0.0	0.037533842342632705	1000.0
ACPS1	0.0	0.0	1000.0
MCOATA	0.0	0.29565118891427594	1000.0
XYLK	-1000.0	0.0	1000.0
MTHFC	0.0	0.0	1000.0
DMATT	0.0	2.8496283663241336e-18	1000.0
DCMPDA	0.0	0.0	1000.0
CYTK2	0.0	0.0	1000.0
CHRS	0.0	0.08233566007506882	1000.0
CHORM	0.0	0.07714932140151562	1000.0
NAMNPP	0.0	0.0	1000.0
PPND	0.0	0.028206497744973382	1000.0
GLYALDDr	-1000.0	0.0	1000.0
HSDxi	0.0	0.07492342358742489	1000.0
HSDH	0.0	0.0	1000.0
HSST	0.0	0.0	1000.0
CDGPT	0.0	0.004260015149139611	1000.0
ACNPLYS	0.0	0.0	1000.0
PMANM	-1000.0	0.0	1000.0
MPAKI	-1000.0	0.0	1000.0
DPHS	0.0	0.08233566007506882	1000.0
NTPP1	0.0	-1.5918043708911536e-12	1000.0
NTPP5	0.0	0.0	1000.0
NTPP6	0.0	0.0	1000.0
NTPP7	0.0	0.0	1000.0
NTPP8	0.0	0.0	1000.0
NTPTP1	0.0	0.0	1000.0
NDPK5	0.0	0.0	1000.0
PUNP5	-1000.0	-0.030534210605289144	1000.0
DHORD_NAD	0.0	0.03189595906570894	1000.0
QUINDH	0.0	0.0	1000.0
CYTD	0.0	0.0	1000.0
DGTUP	0.0	0.0	1000.0
XYLTD_D	0.0	0.0	1000.0
SPMS	0.0	0.0	1000.0
SALCCM	-1000.0	0.0	1000.0
ARGSS	-1000.0	0.030242198517726138	1000.0
PUNP4	-1000.0	-1.5916505408262339e-12	1000.0
HBCO	-1000.0	0.0	1000.0
AABHH	0.0	0.0	1000.0
DHR	-1000.0	-0.03189595906570895	1000.0
RDXR	-1000.0	0.0	1000.0
RNTR1	0.0	0.0	1000.0
TRDR	0.0	0.03313517927818824	1000.0
RNDR1n	0.0	0.0	1000.0
RNDR4	0.0	0.0	1000.0
RNDR2	0.0	0.0	1000.0
RNTR2	0.0	0.0	1000.0
PAPSR	0.0	0.03313517927818824	1000.0
RNTR3	0.0	0.0	1000.0
RNTR4	0.0	0.0	1000.0
RNDR3	0.0	0.0	1000.0
CLS2	0.0	0.00022136132220129066	1000.0
AGDC	0.0	0.0	1000.0
PGAMT	-1000.0	-0.06828378179138449	1000.0
FRTT	-1000.0	-1.1368683772161603e-13	1000.0
F6PPT	0.0	5.640174858392731	1000.0
DGTCY	0.0	0.0	1000.0
NDPK4	0.0	0.005750203236049982	1000.0
DTTGY	0.0	0.0	1000.0
DTTUP	0.0	0.0	1000.0
DUTPDP	0.0	0.005750203236049981	1000.0
TMDS	0.0	0.005750203236049981	1000.0
PUNP3	-1000.0	0.0	1000.0
ILETA	-1000.0	0.08142919663950811	1000.0
DHFOR	0.0	0.0	1000.0
DHFOR2	0.0	0.0057502032360498	1000.0
DHFS	0.0	-1.8110885194005616e-16	1000.0
PPROR	-1000.0	0.0	1000.0
FCLPA	0.0	0.0	1000.0
G1SAT	-1000.0	0.0	1000.0
ORNTAC	-1000.0	0.03024219851768527	1000.0
ACOTA	-1000.0	-0.030242198517773124	1000.0
ASAD	-1000.0	-0.17431123017210312	1000.0
ASAHL	0.0	0.09938780658467826	1000.0
PNP	-1000.0	0.0	1000.0
NP1	-1000.0	0.0	1000.0
PYNP1	-1000.0	0.0	1000.0
PUNP7	-1000.0	0.0	1000.0
FTCL	0.0	0.0	1000.0
RNMK	0.0	0.0	1000.0
DCTPD	0.0	0.0	1000.0
NDPK7	0.0	0.0	1000.0
DCTUP	0.0	0.0	1000.0
NDPK6	0.0	0.0	1000.0
DUTUP	0.0	0.0	1000.0
TRPS3	0.0	0.0	1000.0
DCTCP	0.0	0.0	1000.0
DUTCP	0.0	0.0	1000.0
SKDH	0.0	0.0	1000.0
CDPGLC46DH	0.0	0.0	1000.0
AATC	-1000.0	0.0	1000.0
PANTS	0.0	0.0	1000.0
DURIPP	-1000.0	0.0	1000.0
DCYTD	0.0	0.0	1000.0
PACCOAL	0.0	0.0	1000.0
PUNP2	-1000.0	0.0	1000.0
3SALATA	-1000.0	0.0	1000.0
ACGK	0.0	0.03024219851768527	1000.0
ALDD20x	-1000.0	0.0	1000.0
UDPG2DGT	0.0	0.0017453968834083035	1000.0
NTPP11	0.0	0.0	1000.0
SERH	0.0	0.005186338673553198	1000.0
DAPE	-1000.0	0.09938780658467826	1000.0
PUNP6	-1000.0	0.0	1000.0
PPM2	-1000.0	-1.5916505408262339e-12	1000.0
DHDOR	0.0	0.0	1000.0
UAMAGS	0.0	0.021269242448835726	1000.0
UAAGDS	0.0	0.021269242448835723	1000.0
SHCHF	-1000.0	0.0	1000.0
SPRMS	-1000.0	0.0	1000.0
TYRTRS	0.0	0.028206497745092932	1000.0
BTDD_RR	0.0	0.0	1000.0
ACLDC	0.0	0.0	1000.0
APNPT	0.0	0.0	1000.0
NNAT	0.0	0.003841712207282341	1000.0
HISOR	0.0	0.011332372788297206	1000.0
HISTP	0.0	0.011332372788297206	1000.0
PNTK	0.0	0.0	1000.0
ECOAH1	-1000.0	0.0	1000.0
APPAT	0.0	0.0	1000.0
ALATRS	0.0	0.09695714772022325	1000.0
APL	0.0	0.16776449875325516	1000.0
KARA1	0.0	0.16776449875325514	1000.0
CPHL	0.0	0.0	1000.0
DHPS	0.0	0.0	1000.0
DHPS2_1	0.0	0.0	1000.0
DHQS	0.0	0.08233566007506882	1000.0
DQDH	-1000.0	0.08233566007506882	1000.0
MCLORi	0.0	0.0	1000.0
13PPDH	0.0	0.0	1000.0
SLCYSS	0.0	0.0	1000.0
HPS	0.0	0.0	1000.0
UPP3S_1	0.0	0.0	1000.0
DBTS	0.0	0.0	1000.0
UACMUOR	0.0	0.021269242448835723	1000.0
UAPGR	0.0	0.0	1000.0
UAMAS	0.0	0.021269242448835723	1000.0
UPP3MT	0.0	0.0	1000.0
AOXSr	-1000.0	0.0	1000.0
AHSL	-1000.0	7.015359672256248e-18	1000.0
AMAOTr	-1000.0	0.0	1000.0
PFK_2	0.0	0.0	1000.0
PFK_4	0.0	0.0	1000.0
PFK_5	0.0	0.0	1000.0
PFK_6	0.0	0.0	1000.0
HSTPT	0.0	0.011332372788297207	1000.0
SHSL1	-1000.0	7.015359672256248e-18	1000.0
PPCDC	0.0	0.0	1000.0
TBALOR	0.0	0.0	1000.0
G5SD	0.0	0.03786453487297187	1000.0
NICRNS	0.0	0.0	1000.0
NNDPR	0.0	0.003841712207282342	1000.0
BGGHL	-1000.0	0.0	1000.0
CDP4D6DGLCRx	0.0	0.0	1000.0
CDP4D6DGLCRx2	0.0	0.0	1000.0
GTPDPDP	0.0	0.0	1000.0
AGPR	-1000.0	-0.030242198517685275	1000.0
IGPDH	0.0	0.011332372788297207	1000.0
APRAUR	0.0	0.0	1000.0
DHPPDA2	0.0	0.0	1000.0
PSCVT	0.0	0.08233566007506882	1000.0
DHNPA2r	0.0	0.0	1000.0
IGPS	0.0	0.005186338673553197	1000.0
PRAI	-1000.0	0.005186338673553197	1000.0
NDPK10	0.0	0.0	1000.0
NTPP10	0.0	0.0	1000.0
ARGTRS	0.0	0.030242198517685278	1000.0
ASNTRS	0.0	0.04045764537448876	1000.0
CYSTRS	0.0	0.012327836943485833	1000.0
GLNTRS	0.0	0.02178861315123949	1000.0
GLYTRS	0.0	0.12609248284130678	1000.0
HISTRS	0.0	0.011332372788264277	1000.0
ILETRS	0.0	0.0814291966396751	1000.0
LEUTRS	0.0	0.08305998458014839	1000.0
LYSTRS	0.0	0.0776802733114929	1000.0
METTRS	0.0	0.02080734233464197	1000.0
PHETRS	0.0	0.03133538521509949	1000.0
PROTRS	0.0	0.037864534872861844	1000.0
SERTRS	0.0	0.07433117034560653	1000.0
THRTRS	0.0	0.05411608125236191	1000.0
TRPTRS	0.0	0.0051863386735381285	1000.0
VALTRS	0.0	0.07781960818102196	1000.0
ALDH	0.0	0.0	1000.0
MMHL	-1000.0	0.08142919663950811	1000.0
CITCIb	-1000.0	0.0814291966395081	1000.0
GLNTRAT	0.0	0.0	1000.0
HDCDH	-1000.0	0.0	1000.0
SHCHD2	0.0	0.0	1000.0
IPPMIb	-1000.0	0.08994489057223314	1000.0
IPPMIa	-1000.0	-0.08994489057223314	1000.0
PRATPP	0.0	0.011332372788297204	1000.0
PRAMPC	0.0	0.011332372788297206	1000.0
IMACTD	0.0	0.0	1000.0
GLUTRR	0.0	0.0	1000.0
AMUAAH	0.0	0.0	1000.0
ECH_3hivcoa	-1000.0	0.0	1000.0
PPRGL	0.0	0.030079277341818773	1000.0
NNDMBRT	0.0	0.0	1000.0
ECOAH5	-1000.0	0.0	1000.0
PSAT	-1000.0	-0.8391036439979295	1000.0
DHDPRx_r	-1000.0	0.09938780658467823	1000.0
ECOAH9ir	-1000.0	0.0	1000.0
PRAIS	0.0	0.03007927734181878	1000.0
ASNTRAT	0.0	0.0	1000.0
ACGNMCT	0.0	0.0	1000.0
PPNCL3	0.0	0.0	1000.0
PPNCL2	0.0	0.0	1000.0
PTHPS	0.0	0.0	1000.0
QULNS	0.0	0.003841712207282341	1000.0
GARFT	0.0	0.0	1000.0
FGFTh	0.0	0.030079277341818773	1000.0
KAS14	0.0	0.037533842342632705	1000.0
ADPT2	-1000.0	0.0	1000.0
APCPT	0.0	0.0	1000.0
R04399	-1000.0	0.0	1000.0
MTRI	-1000.0	0.0	1000.0
IPMD	-1000.0	0.08994489057223312	1000.0
3HAD40_1	-1000.0	0.03753384234263271	1000.0
EAR40x	-1000.0	-0.03753384234263271	1000.0
ACNAM9PL	0.0	0.0	1000.0
KARI_23dhmb	0.0	0.0	1000.0
DLDLBT	0.0	0.0	1000.0
PRFGS	0.0	0.030079277341818776	1000.0
ADAPAT	0.0	0.0	1000.0
SDPTA	-1000.0	0.0	1000.0
3OAR40	-1000.0	-0.037533842342632705	1000.0
3OAR100	-1000.0	-0.037533842342632705	1000.0
3HAD100	-1000.0	0.037533842342632705	1000.0
3OAR80	-1000.0	-0.03753384234263271	1000.0
3HAD80	-1000.0	0.03753384234263271	1000.0
3OAR160	-1000.0	-0.03286987376751266	1000.0
3HAD160	-1000.0	0.03286987376751266	1000.0
IG3PS	0.0	0.011332372788297206	1000.0
ADSL2r	-1000.0	0.030079277341818776	1000.0
AICART	-1000.0	0.041411650130115975	1000.0
3OAR140	-1000.0	-0.035268486177574394	1000.0
3HAD140	-1000.0	0.03526848617757439	1000.0
UGLDDS2	0.0	0.0	1000.0
PRASCSi	0.0	0.030079277341818773	1000.0
RZ5PP	0.0	0.0	1000.0
UGMDDS	0.0	0.021269242448835723	1000.0
AHDTPHL	0.0	0.0	1000.0
PRMICI	0.0	0.011332372788297206	1000.0
ACAS_2ahbut	0.0	0.08142919663950812	1000.0
EAR120x	-1000.0	-0.035268486177574394	1000.0
3OAS140	0.0	0.035268486177574394	1000.0
ECOAH7	-1000.0	0.0	1000.0
ECOAH6	-1000.0	0.0	1000.0
ECOAH4	-1000.0	0.0	1000.0
ECOAH3	-1000.0	0.0	1000.0
ECOAH2	-1000.0	0.0	1000.0
KLCGH	-1000.0	0.0	1000.0
AHSERL4	0.0	-1.8422332594331352e-18	1000.0
34DHOXPEGOX	-1000.0	0.0	1000.0
HIALOR	-1000.0	0.0	1000.0
CGGH	0.0	0.0	1000.0
3OAS60	0.0	0.037533842342632705	1000.0
3OAR60	-1000.0	-0.037533842342632705	1000.0
3HAD60	-1000.0	0.03753384234263271	1000.0
EAR60x	-1000.0	-0.03753384234263271	1000.0
3OAS80	0.0	0.037533842342632705	1000.0
EAR80x	-1000.0	-0.03753384234263271	1000.0
3OAS100	0.0	0.037533842342632705	1000.0
EAR100x	-1000.0	-0.0375338423426327	1000.0
3OAS120	0.0	0.0352684861775744	1000.0
3OAR120	-1000.0	-0.035268486177574394	1000.0
3HAD120	-1000.0	0.035268486177574394	1000.0
EAR140x	-1000.0	-0.03526848617757439	1000.0
3OAS160	0.0	0.03286987376751266	1000.0
HACPMCACT	-1000.0	-0.027317530225703095	1000.0
BDG2HCGHD	-1000.0	0.0	1000.0
UAGPT3	0.0	0.02126924244883572	1000.0
R05046	0.0	0.0	1000.0
APNTPM	-1000.0	0.0	1000.0
NABTNO	-1000.0	0.0	1000.0
EHGLAT	-1000.0	0.0	1000.0
KARI_23dhmp	-1000.0	0.08142919663950811	1000.0
KARI	-1000.0	0.08142919663950812	1000.0
KARI_3hmoa	0.0	0.0	1000.0
PP2MO	-1000.0	0.0	1000.0
OHPBAT	-1000.0	0.0	1000.0
4HTHRS	0.0	0.0	1000.0
NO2OR	0.0	0.0	1000.0
CYRDAAT	0.0	0.0	1000.0
ADOCBIK	0.0	0.0	1000.0
ACBIPGT	-1000.0	0.0	1000.0
ADOCBLS	0.0	0.0	1000.0
G1PACT	0.0	0.06828378179138449	1000.0
SMLSHL	-1000.0	0.0	1000.0
ASPTRS	0.0	0.05420922556162497	1000.0
GLUTRS	0.0	0.06466445522781805	1000.0
ECOAH2c2	-1000.0	0.0	1000.0
R05602	-1000.0	0.0	1000.0
DHNAOT4	0.0	0.0	1000.0
UPPPHL	0.0	0.02126924244883572	1000.0
UDCP	0.0	-3.1637230239180228e-34	1000.0
UDCPT	0.0	0.02126924244883572	1000.0
CMS	0.0	3.1345912029565464e-17	1000.0
CDPMEK	0.0	3.1345912029565464e-17	1000.0
DXPS	0.0	3.1345912029565464e-17	1000.0
MCS	0.0	3.1345912029565464e-17	1000.0
UAGPT2	0.0	0.0	1000.0
HTHRPDH	-1000.0	0.0	1000.0
DXRI	0.0	3.1345912029565464e-17	1000.0
IPDOR	0.0	0.0	1000.0
LACZ	0.0	0.0	1000.0
PYLALDOX	-1000.0	0.0	1000.0
PAACOAL	0.0	0.0	1000.0
HICHCOAL	-1000.0	0.0	1000.0
IPOCOAL	0.0	0.0	1000.0
CMIPDCOAL	0.0	0.0	1000.0
TMIPDCOAL	0.0	0.0	1000.0
UDCPDPS	0.0	2.8496283663241332e-18	1000.0
TDPGDH	0.0	0.0	1000.0
TDPDRE	0.0	0.0	1000.0
IPOHCOAL	0.0	0.0	1000.0
ADCPS2	0.0	0.0	1000.0
ADOCBIK2	0.0	0.0	1000.0
SALMCCOAMT	-1000.0	0.0	1000.0
EGMEST	0.0	0.0	1000.0
PECGONCOAT	0.0	0.0	1000.0
QUOR	0.0	0.0	1000.0
SHOR	0.0	0.0823356600750688	1000.0
BHPR	-1000.0	0.0	1000.0
UAGDH	-1000.0	0.0	1000.0
CPPPGO2	0.0	0.0	1000.0
NHMSCOAH	-1000.0	0.0	1000.0
HMBPAL	0.0	0.0	1000.0
HMNOR	-1000.0	0.0	1000.0
HCBPHAL	0.0	0.0	1000.0
NMOR	-1000.0	0.0	1000.0
HOMBPAL	0.0	0.0	1000.0
HADCPCOAHL	-1000.0	0.0	1000.0
ADPCOAL	0.0	0.0	1000.0
OBTFL	-1000.0	0.0	1000.0
VOR2b	0.0	0.0	1000.0
MTHFO	0.0	0.020807342334702415	1000.0
IDS2	0.0	0.0	1000.0
CBIAT	0.0	0.0	1000.0
DB4PS	0.0	0.0	1000.0
ADCPS1	0.0	0.0	1000.0
CLS	0.0	0.0	1000.0
CITMS	0.0	0.08142919663950811	1000.0
AIRC3	0.0	0.0	1000.0
THISAT	0.0	0.0	1000.0
rxn27289	-1000.0	0.0	1000.0
rxn44628	-1000.0	1.1368683772161603e-13	1000.0
CYSDES	0.0	0.0	1000.0
LDAPAT	-1000.0	-0.09938780658467826	1000.0
UDPKAAT	0.0	0.0	1000.0
RE0581R	0.0	0.0	1000.0
FASOXST	0.0	0.0027539623967375326	1000.0
3OAR18B	-1000.0	0.002753962396737533	1000.0
3HAD180	-1000.0	0.0027539623967375326	1000.0
FASOD	-1000.0	0.002753962396737542	1000.0
CPCOAL	0.0	0.0	1000.0
GGT	-1000.0	0.0	1000.0
MHECOAHL	-1000.0	0.0	1000.0
IPDPS	0.0	2.849628366324133e-17	1000.0
DMPPS	0.0	2.8496283663241336e-18	1000.0
SERTRS2	0.0	0.0	1000.0
5FLURAPRT2	0.0	0.0	1000.0
6TINS5MPOR	0.0	0.0	1000.0
6TXAN5MPAML	0.0	0.0	1000.0
RPYS	-1000.0	0.0	1000.0
APCS	0.0	0.0	1000.0
VOR1b	0.0	0.006884905991843438	1000.0
VOR3b	0.0	0.0	1000.0
GLYCK2	0.0	0.0	1000.0
PGMT	-1000.0	2.869350464286471	1000.0
HMBDPO	0.0	3.1345912029565464e-17	1000.0
CDGUNPD	-1000.0	0.0	1000.0
MCMMT	-1000.0	0.0	1000.0
GLYHMT	-1000.0	0.0	1000.0
HPHBHL	-1000.0	0.0	1000.0
TMAMT	-1000.0	0.0	1000.0
HEPDPS	0.0	0.0	1000.0
OCTDPS	0.0	0.0	1000.0
TRNACCAT	0.0	0.0	1000.0
TRNACTPAT	0.0	0.0	1000.0
TRNACTPAT2	0.0	0.0	1000.0
TRNAATPAT	0.0	0.0	1000.0
BTDD_M	0.0	0.0	1000.0
RNF	-1000.0	8.695673381501456	1000.0
H2ASE_syn	0.0	0.0	1000.0
H2ASE_syn2	0.0	17.640982297966872	1000.0
BIF	0.0	0.0	1000.0
FRNDPR2r	-1000.0	0.0	1000.0
FBA	-1000.0	5.640174858392731	1000.0
MDH	0.0	2.6158354645770365	1000.0
PGK2	0.0	0.0	1000.0
TKT1	-1000.0	4.5408132289353374e-17	1000.0
TKT2	-1000.0	0.0823356600750688	1000.0
FE2OR	0.0	0.0	1000.0
ADMDC	0.0	0.0	1000.0
GLUR	-1000.0	0.021269242448835723	1000.0
UDPGD	0.0	0.0	1000.0
ORNDC	0.0	0.0	1000.0
PAL	0.0	0.0	1000.0
GMAND	-1000.0	0.0	1000.0
CYSOR	-1000.0	0.0	1000.0
MMSDH	0.0	0.0	1000.0
OMPDC	0.0	0.03189595906570894	1000.0
GLYCDH	0.0	0.0	1000.0
HISDC	0.0	0.0	1000.0
PPYRDC	0.0	0.0	1000.0
HDHL	0.0	0.0	1000.0
E4PD	0.0	0.0	1000.0
ORPT	-1000.0	-0.03189595906570895	1000.0
F1PGT	0.0	0.0	1000.0
DGK1	0.0	0.0	1000.0
DTMPK	-1000.0	0.005750203236049982	1000.0
PPDOy	-1000.0	0.0	1000.0
PPDHL	0.0	0.0	1000.0
UAAGLS2	0.0	0.0	1000.0
FCLK	0.0	0.0	1000.0
PRAICL	0.0	0.03007927734181878	1000.0
PERD	0.0	0.0	1000.0
THPAT	0.0	0.0	1000.0
MS	0.0	-3.904835014076517e-18	1000.0
GLNSP2	0.0	0.0	1000.0
GFUCS	-1000.0	0.0	1000.0
